ko_id,name,label
K03547,"DNA repair protein SbcD/Mre11",ko
K09638,"transmembrane protease serine 7 [EC:3.4.21.-]",ko
K19346,"nesprin-2",ko
K20678,"dTDP-fucopyranose mutase [EC:5.4.99.59]",ko
K08297,"crotonobetainyl-CoA dehydrogenase [EC:1.3.8.13]",ko
K10894,"fanconi anemia group G protein",ko
K23951,"dymeclin",ko
K01529,"inosine/xanthosine triphosphatase [EC:3.6.1.73]",ko
K17108,"non-lysosomal glucosylceramidase [EC:3.2.1.45]",ko
K22018,"mucin-12",ko
K02505,"protein transport protein HofC",ko
K06936,"archaeosine synthase beta-subunit [EC:2.6.1.-]",ko
K09657,"beta-1,4-N-acetylgalactosaminyltransferase 4 [EC:2.4.1.244]",ko
K12465,"nerve growth factor receptor-associated protein 1",ko
K18843,"antitoxin HicB",ko
K01003,"oxaloacetate decarboxylase [EC:4.1.1.112]",ko
K17960,"cytochrome P450 family 49 subfamily A",ko
K24270,"testin",ko
K11908,"sigma-54 dependent transcriptional regulator",ko
K18661,"malonyl-CoA/methylmalonyl-CoA synthetase [EC:6.2.1.-]",ko
K07899,"Ras-related protein Rab-9A",ko
K11712,"two-component system, LuxR family, response regulator DctR",ko
K02399,"flagellar biosynthesis protein FlgN",ko
K16013,"ATP-binding cassette, subfamily C, bacterial CydD",ko
K20972,"two-component system, sensor histidine kinase RetS",ko
K00081,"carbonyl reductase 2 [EC:1.1.1.184]",ko
K04792,"mycobactin peptide synthetase MbtF",ko
K19946,"optineurin",ko
K01994,"LuxR family transcriptional regulator, transcriptional regulator of spore coat protein",ko
K24385,"myoneurin",ko
K04352,"Ras GTPase-activating protein 1",ko
K07321,"CO dehydrogenase maturation factor",ko
K16854,"ecotropic viral integration site 2B protein",ko
K10923,"AraC family transcriptional regulator, TCP pilus virulence regulatory protein",ko
K10118,"raffinose/stachyose/melibiose transport system permease protein",ko
K17232,"dual oxidase maturation factor 2",ko
K20242,"ecotropic viral integration site 5 protein",ko
K19906,"synaptotagmin-6",ko
K14200,"fibrinogen-binding protein",ko
K06038,"glycosylphosphatidylinositol diacylglycerol-lyase [EC:4.6.1.14]",ko
K16343,"calcium-independent phospholipase A2 [EC:3.1.1.4]",ko
K09312,"homeobox protein CDX1/4",ko
K20438,"validoxylamine A glucosyltransferase [EC:2.4.1.338]",ko
K07837,"Ras-related protein Rap-2A",ko
K11365,"SAGA-associated factor 73",ko
K15434,"protein FAM98B",ko
K03599,"stringent starvation protein A",ko
K00141,"benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28]",ko
K06975,"uncharacterized protein",ko
K23283,"RUN and SH3 domain-containing protein 1",ko
K24465,"epidermal growth factor-like protein 7/8",ko
K13884,"macrophage receptor with collagenous structure",ko
K23890,"mycotoxins biosynthesis FAD-dependent monooxygenase [EC:1.14.14.-]",ko
K09257,"NF-kappa-B inhibitor-like protein 2",ko
K19110,"putative 2-oxoglutarate oxygenase",ko
K12287,"MSHA biogenesis protein MshQ",ko
K07838,"Ras-related protein Rap-2B",ko
K21324,"tert-butyl alcohol monooxygenase/tert-amyl alcohol desaturase reductase",ko
K11690,"C4-dicarboxylate transporter, DctM subunit",ko
K12807,"baculoviral IAP repeat-containing protein 1",ko
K23054,"sn-1 stearoyl-lipid 9-desaturase [EC:1.14.19.28]",ko
K00031,"isocitrate dehydrogenase [EC:1.1.1.42]",ko
K03825,"L-phenylalanine/L-methionine N-acetyltransferase [EC:2.3.1.53 2.3.1.-]",ko
K15804,"5-epiaristolochene synthase [EC:4.2.3.61]",ko
K03856,"3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]",ko
K02508,"AraC family transcriptional regulator, 4-hydroxyphenylacetate 3-monooxygenase operon regulatory protein",ko
K21928,"delta/alpha/beta-amyrin synthase [EC:5.4.99.55 5.4.99.40 5.4.99.39]",ko
K23610,"WD repeat-containing protein 41",ko
K07024,"sucrose-6-phosphatase [EC:3.1.3.24]",ko
K14407,"cleavage stimulation factor subunit 2",ko
K17541,"SCY1-like protein 2",ko
K18001,"2-heptyl-4(1H)-quinolone synthase subunit PqsB [EC:2.3.1.230]",ko
K12579,"interferon-stimulated gene 20 kDa protein [EC:3.1.13.1]",ko
K04698,"suppressor of cytokine signaling 5",ko
K11051,"multidrug/hemolysin transport system permease protein",ko
K15672,"rifamycin polyketide synthase modules 7 and 8",ko
K15898,"pseudaminic acid synthase [EC:2.5.1.97]",ko
K17755,"choline oxidase [EC:1.1.3.17]",ko
K08722,"5'-deoxynucleotidase [EC:3.1.3.89]",ko
K09198,"transcription factor Sp8",ko
K07354,"outer membrane usher protein",ko
K14497,"protein phosphatase 2C [EC:3.1.3.16]",ko
K05722,"FYVE, RhoGEF and PH domain containing 3",ko
K09546,"heat shock protein beta-7",ko
K12907,"aldehyde dehydrogenase",ko
K22536,"distal antenna",ko
K01079,"phosphoserine phosphatase [EC:3.1.3.3]",ko
K22700,"Zinc finger CCHC domain-containing protein 2",ko
K11111,"telomeric repeat-binding factor 2",ko
K05133,"interferon gamma receptor 2",ko
K16466,"centrin-3",ko
K07025,"putative hydrolase of the HAD superfamily",ko
K07400,"Fe/S biogenesis protein NfuA",ko
K21223,"O-methyltransferase [EC:2.1.1.-]",ko
K02305,"nitric oxide reductase subunit C",ko
K14001,"nucleotide exchange factor SIL1",ko
K14082,"[methyl-Co(III) methylamine-specific corrinoid protein]:coenzyme M methyltransferase [EC:2.1.1.247]",ko
K07756,"inositol-hexakisphosphate 5-kinase [EC:2.7.4.21]",ko
K09456,"putative acyl-CoA dehydrogenase",ko
K03490,"AraC family transcriptional regulator, dual regulator of chb operon",ko
K10608,"tripartite motif-containing protein 37 [EC:2.3.2.27]",ko
K13966,"serpin B11/12",ko
K13741,"guanine nucleotide exchange factor SopE",ko
K06413,"stage V sporulation protein K",ko
K08035,"forkhead box protein A2, hepatocyte nuclear factor 3-beta",ko
K14911,"small nucleolar RNA snR5",ko
K04515,"calcium/calmodulin-dependent protein kinase (CaM kinase) II [EC:2.7.11.17]",ko
K11719,"lipopolysaccharide export system protein LptC",ko
K09461,"anthraniloyl-CoA monooxygenase [EC:1.14.13.40]",ko
K13269,"kaempferol 3-O-beta-D-galactosyltransferase [EC:2.4.1.234]",ko
K22448,"extent of cell elongation protein 1",ko
K15159,"mediator of RNA polymerase II transcription subunit 16",ko
K18246,"carbonic anhydrase 4 [EC:4.2.1.1]",ko
K12578,"DNA damage checkpoint protein LCD1",ko
K23498,"peptide chain release factor",ko
K11015,"cytolethal distending toxin subunit C",ko
K22768,"methyl-CpG-binding domain-containing protein 9 [EC:2.3.1.48]",ko
K06188,"aquaporin Z",ko
K03972,"phage shock protein E",ko
K18865,"sRNA antisense regulator of IbsB protein",ko
K04118,"pimeloyl-CoA dehydrogenase [EC:1.3.1.62]",ko
K11454,"chromobox protein 7",ko
K06362,"response regulator aspartate phosphatase D [EC:3.1.-.-]",ko
K12373,"hexosaminidase [EC:3.2.1.52]",ko
K15147,"mediator of RNA polymerase II transcription subunit 5",ko
K11539,"carbonyl reductase 4 / 3-oxoacyl-[acyl-carrier protein] reductase beta subunit [EC:1.1.1.-]",ko
K15870,"3-oxocholoyl-CoA 4-desaturase [EC:1.3.1.115]",ko
K24249,"TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase [EC:5.3.2.4]",ko
K15215,"TATA box-binding protein-associated factor RNA polymerase I subunit D",ko
K19333,"IclR family transcriptional regulator, KDG regulon repressor",ko
K05875,"methyl-accepting chemotaxis protein II, aspartate sensor receptor",ko
K17686,"P-type Cu+ transporter [EC:7.2.2.8]",ko
K21623,"L-cystine beta-lyase [EC:4.4.1.35]",ko
K06798,"cadherin 6, type 2, K-cadherin",ko
K12027,"tripartite motif-containing protein 58 [EC:2.3.2.27]",ko
K02124,"V/A-type H+/Na+-transporting ATPase subunit K",ko
K03523,"biotin transport system substrate-specific component",ko
K20467,"heme-binding protein",ko
K17500,"integrin-linked kinase-associated serine/threonine phosphatase 2C [EC:3.1.3.16]",ko
K01214,"isoamylase [EC:3.2.1.68]",ko
K11566,"DASH complex subunit ASK1",ko
K03407,"two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]",ko
K22969,"glucose 1-dehydrogenase [EC:1.1.1.47]",ko
K02719,"photosystem II PsbU protein",ko
K02097,"phycobilisome core component",ko
K14109,"energy-converting hydrogenase A subunit R",ko
K14322,"polyadenylate-binding protein-interacting protein 1",ko
K01285,"lysosomal Pro-X carboxypeptidase [EC:3.4.16.2]",ko
K14890,"small nucleolar RNA snR64",ko
K11675,"Ino eighty subunit 1",ko
K21590,"2-acylphloroglucinol 4-prenyltransferase [EC:2.5.1.136]",ko
K22687,"inhibin beta B chain",ko
K06730,"immunoglobulin superfamily, member 8",ko
K00182,"wingless-type MMTV integration site family, member 2",ko
K09095,"hypoxia-inducible factor 2 alpha",ko
K20407,"WD repeat-containing protein mio",ko
K04107,"4-hydroxybenzoyl-CoA reductase subunit gamma [EC:1.1.7.1]",ko
K02412,"flagellum-specific ATP synthase [EC:7.4.2.8]",ko
K18354,"vancomycin resistance protein VanK",ko
K02113,"F-type H+-transporting ATPase subunit delta",ko
K22825,"non-structural maintenance of chromosomes element 4",ko
K19418,"membrane protein EpsK",ko
K08441,"G protein-coupled receptor 171",ko
K18554,"chloramphenicol 3-O phosphotransferase [EC:2.7.1.-]",ko
K16663,"CMRF35-like molecule 9",ko
K22729,"helvolic acid biosynthesis dehydrogenase/reductase",ko
K07122,"phospholipid transport system transporter-binding protein",ko
K08123,"keratocan",ko
K03011,"DNA-directed RNA polymerase II subunit RPB3",ko
K00300,"methylenetetrahydrofolate/methylenetetrahydromethanopterin dehydrogenase (NADP+) [EC:1.5.1.5 1.5.1.-]",ko
K16676,"lipoma-prefererred partner",ko
K00401,"methyl-coenzyme M reductase beta subunit [EC:2.8.4.1]",ko
K11487,"polycomb group RING finger protein 1",ko
K14260,"alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]",ko
K13838,"merozoite surface protein 1",ko
K21668,"cell surface glycoprotein CD200 receptor",ko
K08858,"serine/threonine-protein kinase SBK [EC:2.7.11.1]",ko
K19086,"CRISPR-associated protein Csa4",ko
K15326,"tRNA-splicing endonuclease subunit Sen54",ko
K03707,"thiaminase (transcriptional activator TenA) [EC:3.5.99.2]",ko
K01486,"adenine deaminase [EC:3.5.4.2]",ko
K00693,"glycogen synthase [EC:2.4.1.11]",ko
K04346,"guanine nucleotide-binding protein subunit alpha-12",ko
K01696,"tryptophan synthase beta chain [EC:4.2.1.20]",ko
K16380,"cytochrome P450 RapN",ko
K17481,"myosin XVI",ko
K02696,"photosystem I subunit VIII",ko
K21782,"L-prolyl-PCP dehydrogenase [EC:1.3.8.14]",ko
K05399,"lipopolysaccharide-binding protein",ko
K02084,"apoptotic protease-activating factor",ko
K09671,"carbohydrate 6-sulfotransferase 6 [EC:2.8.2.-]",ko
K11899,"type VI secretion system protein ImpD",ko
K18650,"exo-poly-alpha-galacturonosidase [EC:3.2.1.82]",ko
K04010,"C5a anaphylatoxin chemotactic receptor 1",ko
K10263,"F-box and WD-40 domain protein 5",ko
K07296,"adiponectin",ko
K11680,"non-histone protein 10",ko
K21556,"CRP/FNR family transcriptional regulator, polysaccharide utilization system transcription regulator",ko
K02329,"frizzled 3",ko
K16749,"Bardet-Biedl syndrome 7 protein",ko
K06924,"uncharacterized protein",ko
K20330,"LuxR family transcriptional regulator, activator of tox operons",ko
K18457,"L-proline amide hydrolase [EC:3.5.1.101]",ko
K00474,"trimethyllysine dioxygenase [EC:1.14.11.8]",ko
K02029,"polar amino acid transport system permease protein",ko
K22339,"formate dehydrogenase (NAD+, ferredoxin) subunit B [EC:1.17.1.11]",ko
K16520,"A-kinase anchor protein 3",ko
K08686,"2-halobenzoate 1,2-dioxygenase large subunit [EC:1.14.12.13]",ko
K02674,"type IV pilus assembly protein PilY1",ko
K18667,"activating signal cointegrator complex subunit 2",ko
K02996,"small subunit ribosomal protein S9",ko
K19185,"6-hydroxypseudooxynicotine dehydrogenase subunit alpha [EC:1.5.99.14]",ko
K04520,"amyloid beta A4 protein",ko
K22975,"EBV G-protein coupled receptor BILF1",ko
K11796,"Trpc4-associated protein",ko
K13237,"2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], peroxisomal [EC:1.3.1.124]",ko
K13068,"sinapate 1-glucosyltransferase [EC:2.4.1.120]",ko
K04011,"complement component (3b/4b) receptor 1",ko
K05126,"proto-oncogene tyrosine-protein kinase Ret [EC:2.7.10.1]",ko
K09199,"transcription factor Sp9",ko
K01501,"nitrilase [EC:3.5.5.1]",ko
K11383,"two-component system, NtrC family, sensor histidine kinase KinB [EC:2.7.13.3]",ko
K00336,"NADH-quinone oxidoreductase subunit G [EC:7.1.1.2]",ko
K21228,"(R)-2-aza-beta-tyrosine adenylation enzyme [EC:6.2.1.-]",ko
K20870,"putative beta-1,4-xylosyltransferase IRX10 [EC:2.4.2.-]",ko
K16455,"centrosomal protein CEP41",ko
K18010,"7-hydroxymethyl chlorophyll a reductase [EC:1.17.7.2]",ko
K03834,"tyrosine-specific transport protein",ko
K09097,"aryl hydrocarbon receptor nuclear translocator",ko
K06469,"CD24 antigen",ko
K05648,"ATP-binding cassette, subfamily A (ABC1), member 5",ko
K14619,"transcobalamin-2",ko
K16588,"HAUS augmin-like complex subunit 5",ko
K23887,"uric acid-xanthine permease",ko
K09078,"neurogenic differentiation factor 2",ko
K21184,"two-component FAD-dependent monooxygenase [EC:1.14.14.15 1.14.14.-]",ko
K09356,"paired-like homeodomain transcription factor 1",ko
K08940,"photosystem P840 reaction center large subunit",ko
K17368,"microRNA 129",ko
K14672,"putative polyketide hydroxylase",ko
K01169,"ribonuclease I (enterobacter ribonuclease) [EC:4.6.1.21]",ko
K04339,"scyllo-inosamine 4-kinase [EC:2.7.1.65]",ko
K22057,"(+)-germacrene D synthase [EC:4.2.3.77]",ko
K01070,"S-formylglutathione hydrolase [EC:3.1.2.12]",ko
K11425,"[histone H3]-lysine4 N-dimethyltransferase / [histone H3]-lysine27 N-dimethyltransferase [EC:2.1.1.370 2.1.1.371]",ko
K24403,"dyslexia-associated protein KIAA0319",ko
K20162,"DENN domain-containing protein 3",ko
K09117,"uncharacterized protein",ko
K02037,"phosphate transport system permease protein",ko
K12521,"minor pilin subunit PapF",ko
K17620,"eyes absent homolog 2 [EC:3.1.3.48]",ko
K13929,"malonate decarboxylase alpha subunit [EC:2.3.1.187]",ko
K22731,"helvolic acid biosynthesis cytochrome C16-acyltransferase",ko
K09914,"putative lipoprotein",ko
K19322,"beta-lactamase class D OXA-229 [EC:3.5.2.6]",ko
K02364,"enterobactin synthetase component F [EC:6.3.2.14]",ko
K08584,"calpain, small subunit 2",ko
K22395,"cinnamyl-alcohol dehydrogenase [EC:1.1.1.195]",ko
K02594,"homocitrate synthase NifV [EC:2.3.3.14]",ko
K23407,"GATA zinc finger domain-containing protein 1",ko
K06620,"transcription factor E2F3",ko
K22021,"mucin-20",ko
K24075,"peptidoglycan recognition protein LC",ko
K02619,"4-amino-4-deoxychorismate lyase [EC:4.1.3.38]",ko
K19078,"two-component system, OmpR family, response regulator protein GraR",ko
K03403,"magnesium chelatase subunit H [EC:6.6.1.1]",ko
K00534,"ferredoxin hydrogenase small subunit [EC:1.12.7.2]",ko
K18413,"krimper",ko
K11614,"two-component system, CitB family, sensor histidine kinase MalK [EC:2.7.13.3]",ko
K12601,"superkiller protein 8",ko
K07801,"PhoPQ-activated protein",ko
K11353,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 13",ko
K04183,"C-C chemokine receptor type 8",ko
K12950,"manganese/zinc-transporting P-type ATPase C [EC:7.2.2.-]",ko
K23480,"zinc finger protein 362/384",ko
K17299,"POTE ankyrin domain family protein",ko
K02971,"small subunit ribosomal protein S21e",ko
K06310,"spore germination protein",ko
K18140,"TetR/AcrR family transcriptional regulator, acrEF/envCD operon repressor",ko
K13774,"citronellol/citronellal dehydrogenase",ko
K15938,"glycosyltransferase",ko
K03394,"precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]",ko
K18478,"sulfofructose kinase [EC:2.7.1.184]",ko
K01972,"DNA ligase (NAD+) [EC:6.5.1.2]",ko
K04495,"transcription factor SOX17 (SOX group F)",ko
K08675,"ATP-dependent Lon protease [EC:3.4.21.53]",ko
K23678,"solute carrier family 66 (lysosomal lysine-arginine transporter), member 1",ko
K07662,"two-component system, OmpR family, response regulator CpxR",ko
K13006,"UDP-perosamine 4-acetyltransferase [EC:2.3.1.-]",ko
K08105,"dermatan 4-sulfotransferase 1 [EC:2.8.2.35]",ko
K22920,"UTP---glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]",ko
K13099,"CD2 antigen cytoplasmic tail-binding protein 2",ko
K15747,"beta-ring hydroxylase [EC:1.14.-.-]",ko
K00765,"ATP phosphoribosyltransferase [EC:2.4.2.17]",ko
K21837,"zerumbone synthase [EC:1.1.1.326]",ko
K08018,"Rap guanine nucleotide exchange factor 2",ko
K03485,"LacI family transcriptional regulator, trehalose operon repressor",ko
K16533,"centrosomal protein CEP290",ko
K02909,"large subunit ribosomal protein L31",ko
K15846,"neuraminyllactose-binding hemagglutinin",ko
K07717,"two-component system, sensor histidine kinase YcbA [EC:2.7.13.3]",ko
K05715,"2-phosphoglycerate kinase [EC:2.7.2.16]",ko
K14232,"tRNA Pro",ko
K16850,"altronate dehydratase large subunit [EC:4.2.1.7]",ko
K02628,"phycoerythrocyanin alpha chain",ko
K08787,"dipeptidyl aminopeptidase Ste13 [EC:3.4.14.-]",ko
K09601,"cathepsin R [EC:3.4.22.-]",ko
K13578,"bone morphogenetic protein receptor type-1B [EC:2.7.11.30]",ko
K20767,"germacrene A acid 8beta-hydroxylase [EC:1.14.14.168]",ko
K07309,"Tat-targeted selenate reductase subunit YnfE [EC:1.97.1.9]",ko
K21880,"MAGUK 55 kDa erythrocyte membrane protein",ko
K06426,"small acid-soluble spore protein I (minor)",ko
K19257,"Herpesviridae envelope glycoprotein M",ko
K21256,"flavin-dependent halogenase",ko
K12049,"ComB9 competence protein",ko
K12834,"PHD finger-like domain-containing protein 5A",ko
K09672,"carbohydrate 4-sulfotransferase 8 [EC:2.8.2.-]",ko
K05564,"multicomponent K+:H+ antiporter subunit G",ko
K13655,"HTH-type transcriptional regulator / antitoxin MqsA",ko
K24649,"O111-antigen biosynthesis glucosyltransferase",ko
K13311,"dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucopyranose N,N-dimethyltransferase [EC:2.1.1.234]",ko
K22712,"1H-pyrrole-2-carbonyl-[peptidyl-carrier protein] chlorinase [EC:1.14.19.56]",ko
K08614,"disintegrin and metalloproteinase domain-containing protein 28 [EC:3.4.24.-]",ko
K13538,"cysteine peptidase A [EC:3.4.22.-]",ko
K00698,"chitin synthase [EC:2.4.1.16]",ko
K15732,"RNA polymerase II subunit A C-terminal domain phosphatase [EC:3.1.3.16]",ko
K02368,"alpha-1,4-N-acetylglucosaminyltransferase EXTL1 [EC:2.4.1.224]",ko
K10659,"E3 ubiquitin-protein ligase MARCH4/9/11 [EC:2.3.2.27]",ko
K05435,"interleukin 13",ko
K09862,"uncharacterized protein",ko
K04592,"adhesion G protein-coupled receptor L1",ko
K20646,"Rho GTPase-activating protein 31",ko
K13525,"transitional endoplasmic reticulum ATPase",ko
K18132,"major outer membrane protein P.IA",ko
K06499,"carcinoembryonic antigen-related cell adhesion molecule",ko
K06183,"16S rRNA pseudouridine516 synthase [EC:5.4.99.19]",ko
K20048,"actin cytoskeleton-regulatory complex protein END3",ko
K04150,"histamine receptor H2",ko
K13480,"xanthine dehydrogenase iron-sulfur-binding subunit",ko
K24029,"prolyl 3-hydroxylase /prolyl 3,4-dihydroxylase [EC:1.14.11.-]",ko
K05878,"phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK [EC:2.7.1.121]",ko
K16601,"tubulin polyglutamylase TTLL4 [EC:6.-.-.-]",ko
K13041,"two-component system, LuxR family, response regulator TtrR",ko
K11850,"ubiquitin carboxyl-terminal hydrolase 26/29/37 [EC:3.4.19.12]",ko
K20185,"biogenesis of lysosome-related organelles complex 1 subunit 1",ko
K15160,"mediator of RNA polymerase II transcription subunit 16, fungi type",ko
K02433,"aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]",ko
K07968,"beta-1,4-galactosyltransferase 3 [EC:2.4.1.90 2.4.1.38 2.4.1.-]",ko
K16038,"N-methyltransferase [EC:2.1.1.-]",ko
K10758,"thiol oxidase [EC:1.8.3.2]",ko
K18911,"L-histidine Nalpha-methyltransferase [EC:2.1.1.44]",ko
K15119,"solute carrier family 25, member 39/40",ko
K21196,"2-amino-1-hydroxyethylphosphonate dioxygenase (glycine-forming) [EC:1.13.11.78]",ko
K11815,"multidrug resistance protein EbrB",ko
K02927,"ubiquitin-large subunit ribosomal protein L40e",ko
K11443,"two-component system, cell cycle response regulator DivK",ko
K03868,"E3 ubiquitin-protein ligase RBX1 [EC:2.3.2.32]",ko
